game,season,home_team,away_team,starting_min,outcome,home_players,away_players,player_removed
537,0,26,17,24,1,"[43, 609, 879, 1029]","[50, 152, 241, 309, 863]",42
8481,7,13,24,8,-1,"[96, 168, 427, 448]","[584, 868, 894, 933, 952]",246
9910,8,24,17,15,-1,"[63, 584, 799, 830]","[416, 496, 577, 595, 626]",578
2460,2,1,6,42,-1,"[585, 814, 825, 966]","[35, 216, 630, 737, 1043]",578
9946,8,16,4,45,-1,"[306, 556, 765, 910]","[269, 498, 597, 792, 942]",681
3900,3,11,7,14,-1,"[1, 135, 154, 610]","[406, 464, 604, 909, 962]",238
6670,5,33,11,33,1,"[129, 268, 311, 327]","[149, 191, 369, 645, 790]",541
10612,8,11,8,35,-1,"[184, 434, 510, 781]","[234, 430, 561, 990, 1023]",545
704,0,29,8,38,-1,"[186, 517, 588, 906]","[140, 261, 318, 410, 634]",348
8146,6,0,17,31,1,"[13, 276, 475, 609]","[112, 320, 626, 721, 738]",545
8329,6,15,13,8,-1,"[720, 947, 966, 1040]","[96, 141, 168, 246, 1029]",234
10167,8,27,6,10,1,"[109, 402, 675, 686]","[410, 614, 630, 909, 986]",361
2881,2,14,1,43,-1,"[263, 617, 792, 980]","[578, 585, 796, 814, 966]",600
5865,4,12,26,44,-1,"[0, 220, 794, 992]","[42, 325, 500, 546, 953]",115
739,0,7,11,8,-1,"[286, 335, 375, 541]","[283, 562, 812, 901, 974]",464
9532,7,13,24,17,-1,"[235, 366, 408, 694]","[141, 263, 584, 830, 933]",390
6825,5,12,13,41,-1,"[220, 360, 631, 640]","[96, 168, 246, 737, 757]",992
6833,5,8,9,32,-1,"[184, 414, 990, 1031]","[85, 113, 376, 461, 947]",12
7837,6,17,25,20,-1,"[112, 626, 642, 688]","[253, 403, 408, 611, 702]",514
788,0,3,21,27,-1,"[7, 262, 326, 827]","[168, 245, 272, 274, 1000]",363
9565,7,9,32,0,1,"[40, 376, 612, 850]","[34, 249, 523, 610, 950]",112
9169,7,14,11,24,-1,"[500, 529, 531, 845]","[149, 304, 483, 786, 949]",577
10450,8,27,24,45,1,"[23, 113, 328, 686]","[196, 284, 327, 868, 894]",780
5216,4,27,34,44,1,"[373, 383, 462, 931]","[36, 365, 518, 757, 981]",150
4370,3,12,6,36,1,"[0, 115, 542, 721]","[35, 429, 468, 630, 1043]",989
10361,8,6,14,16,-1,"[398, 587, 630, 986]","[138, 312, 483, 757, 1019]",699
7308,6,1,24,34,1,"[191, 451, 585, 814]","[588, 754, 868, 894, 952]",473
127,0,31,33,25,-1,"[173, 649, 820, 825]","[129, 138, 264, 704, 857]",513
3506,2,32,13,43,-1,"[459, 789, 802, 854]","[21, 246, 330, 349, 932]",511
7954,6,14,28,25,-1,"[304, 310, 706, 931]","[206, 407, 616, 758, 1022]",600
6467,5,19,9,33,-1,"[264, 570, 604, 939]","[113, 376, 461, 850, 947]",532
6942,5,14,19,24,1,"[542, 600, 792, 815]","[255, 361, 532, 604, 939]",706
3715,3,18,6,35,-1,"[119, 815, 872, 881]","[64, 216, 429, 630, 1043]",1019
2581,2,7,25,7,-1,"[286, 335, 460, 464]","[62, 304, 390, 717, 820]",541
5834,4,14,3,18,-1,"[51, 263, 600, 706]","[104, 362, 509, 907, 927]",617
10215,8,17,32,23,-1,"[113, 364, 448, 1041]","[34, 249, 380, 523, 610]",595
6360,5,34,24,43,1,"[414, 445, 518, 757]","[434, 578, 584, 868, 894]",528
10462,8,28,24,13,-1,"[78, 165, 929, 1022]","[63, 196, 284, 736, 894]",707
1791,1,1,28,36,1,"[315, 440, 825, 966]","[114, 150, 436, 453, 977]",366
8696,7,1,23,17,-1,"[191, 451, 574, 801]","[33, 46, 90, 140, 398]",363
8982,7,2,25,25,1,"[17, 585, 796, 907]","[78, 366, 430, 964, 1008]",505
6817,5,29,18,13,1,"[176, 497, 517, 677]","[65, 270, 406, 691, 708]",292
6454,5,33,28,41,1,"[129, 311, 327, 481]","[427, 616, 671, 758, 827]",541
1359,1,32,12,25,1,"[64, 159, 429, 657]","[220, 426, 472, 487, 721]",940
6102,4,20,27,9,-1,"[168, 326, 463, 980]","[1, 150, 373, 448, 847]",1029
8459,7,29,28,24,1,"[380, 465, 517, 790]","[206, 616, 758, 847, 1022]",677
10446,8,28,30,43,1,"[78, 616, 758, 929]","[221, 568, 669, 958, 969]",206
6504,5,16,32,41,-1,"[159, 306, 630, 765]","[34, 249, 312, 496, 634]",725
2948,2,3,17,26,-1,"[104, 363, 696, 827]","[153, 214, 649, 714, 835]",326
6820,5,8,7,23,-1,"[78, 184, 579, 990]","[286, 396, 460, 464, 1010]",1031
5828,4,34,10,18,-1,"[36, 518, 541, 757]","[6, 295, 320, 831, 1013]",414
5411,4,13,0,10,1,"[16, 96, 328, 817]","[13, 427, 505, 701, 1041]",246
2047,1,17,8,9,1,"[50, 214, 272, 737]","[29, 140, 410, 583, 671]",714
6237,5,20,26,25,-1,"[16, 326, 330, 453]","[42, 325, 500, 546, 922]",135
1525,1,14,10,22,-1,"[263, 600, 617, 980]","[84, 281, 573, 694, 738]",51
17,0,0,23,39,-1,"[505, 912, 920, 1041]","[240, 317, 427, 745, 930]",538
3457,2,15,28,38,1,"[383, 666, 720, 865]","[150, 509, 864, 929, 977]",766
4358,3,19,13,34,-1,"[124, 169, 455, 967]","[98, 165, 246, 330, 823]",951
9479,7,0,4,14,-1,"[252, 260, 726, 727]","[196, 498, 748, 942, 970]",641
1074,0,18,16,11,-1,"[683, 687, 724, 837]","[31, 68, 169, 440, 1001]",585
6404,5,28,15,17,-1,"[363, 427, 616, 1022]","[690, 720, 808, 865, 966]",671
6301,5,33,14,19,-1,"[14, 541, 795, 813]","[51, 228, 600, 792, 929]",276
9073,7,34,24,20,-1,"[108, 518, 668, 980]","[584, 754, 830, 894, 952]",751
5966,4,23,1,47,-1,"[33, 155, 910, 965]","[366, 585, 796, 814, 825]",621
7706,6,26,20,44,-1,"[343, 546, 757, 953]","[16, 330, 380, 463, 869]",295
3453,2,32,12,12,-1,"[46, 511, 535, 802]","[115, 220, 822, 975, 989]",459
4814,3,9,27,35,1,"[80, 85, 201, 947]","[33, 150, 369, 448, 462]",522
4529,3,16,18,16,-1,"[436, 487, 681, 708]","[14, 184, 207, 525, 871]",295
10368,8,32,30,16,-1,"[34, 523, 610, 950]","[77, 104, 189, 221, 669]",641
3122,2,14,3,37,1,"[600, 617, 792, 882]","[7, 254, 562, 827, 904]",529
7460,6,0,3,46,1,"[67, 475, 515, 727]","[362, 383, 469, 477, 831]",404
9575,7,22,24,11,1,"[16, 63, 81, 705]","[141, 263, 482, 584, 754]",646
9033,7,33,29,13,1,"[115, 327, 481, 516]","[3, 87, 497, 805, 977]",20
8270,6,18,32,18,1,"[25, 222, 379, 406]","[34, 523, 865, 892, 950]",154
9748,8,13,4,25,-1,"[96, 168, 246, 408]","[498, 499, 597, 721, 942]",694
7666,6,29,7,25,1,"[250, 402, 465, 517]","[235, 286, 325, 766, 909]",348
8109,6,8,15,46,1,"[42, 43, 218, 601]","[496, 666, 720, 947, 1040]",990
10517,8,30,8,30,-1,"[104, 221, 568, 969]","[218, 579, 817, 990, 1031]",957
52,0,12,26,0,-1,"[12, 220, 487, 927]","[29, 42, 172, 590, 879]",426
8422,7,22,27,16,-1,"[61, 63, 379, 996]","[73, 403, 675, 686, 733]",546
10446,8,28,30,40,-1,"[165, 758, 929, 1022]","[221, 568, 669, 791, 957]",206
5403,4,8,29,39,-1,"[157, 356, 410, 990]","[232, 341, 465, 771, 996]",912
6384,5,33,18,11,-1,"[268, 311, 327, 813]","[270, 761, 839, 1019, 1021]",129
6015,4,12,1,43,1,"[115, 235, 542, 860]","[366, 585, 796, 814, 825]",220
3759,3,6,4,46,1,"[35, 64, 630, 737]","[107, 269, 517, 653, 942]",257
8925,7,23,27,36,-1,"[33, 140, 410, 960]","[150, 285, 369, 631, 675]",973
9383,7,6,24,33,-1,"[35, 284, 699, 986]","[263, 584, 830, 894, 933]",453
10143,8,29,8,37,-1,"[135, 250, 759, 826]","[30, 357, 407, 579, 745]",865
5433,4,13,8,34,-1,"[96, 246, 330, 871]","[12, 140, 155, 157, 410]",328
9641,8,7,1,13,1,"[276, 286, 406, 1000]","[82, 343, 451, 473, 814]",16
8419,7,7,14,30,-1,"[286, 535, 738, 879]","[531, 757, 792, 931, 1021]",909
7735,6,20,10,36,-1,"[81, 463, 852, 869]","[135, 299, 453, 835, 925]",16
5506,4,4,16,8,1,"[269, 570, 653, 770]","[137, 159, 306, 436, 1043]",138
10190,8,26,22,9,-1,"[391, 394, 412, 709]","[26, 330, 808, 869, 996]",479
7895,6,25,28,40,1,"[78, 382, 408, 430]","[206, 508, 646, 758, 1007]",762
3630,2,25,15,37,1,"[304, 390, 408, 997]","[383, 385, 720, 766, 865]",967
894,0,13,30,17,-1,"[165, 195, 458, 809]","[117, 345, 419, 664, 711]",962
662,0,18,27,46,-1,"[585, 684, 837, 979]","[33, 631, 813, 909, 931]",817
10101,8,9,29,0,-1,"[112, 376, 582, 612]","[87, 235, 250, 465, 865]",40
5902,4,6,24,41,-1,"[175, 216, 663, 872]","[202, 331, 434, 748, 861]",511
3564,2,6,9,24,-1,"[35, 257, 506, 630]","[72, 607, 834, 850, 947]",216
3239,2,25,8,0,-1,"[62, 304, 717, 820]","[140, 155, 203, 583, 751]",390
1705,1,12,0,38,1,"[566, 688, 721, 910]","[6, 538, 545, 682, 912]",472
10609,8,29,13,16,1,"[43, 270, 759, 771]","[81, 366, 408, 745, 922]",829
5904,4,23,12,22,-1,"[140, 449, 621, 910]","[115, 203, 235, 860, 992]",155
128,0,0,16,37,1,"[545, 875, 997, 1041]","[31, 295, 359, 466, 1001]",146
5088,4,28,8,46,-1,"[43, 671, 758, 1022]","[12, 78, 155, 751, 990]",616
10256,8,6,24,40,-1,"[398, 614, 630, 963]","[284, 584, 754, 830, 894]",986
7776,6,20,11,22,-1,"[16, 380, 847, 869]","[139, 149, 483, 770, 790]",330
1865,1,33,29,18,1,"[48, 264, 609, 704]","[90, 107, 348, 517, 719]",138
10286,8,33,13,20,-1,"[223, 371, 504, 981]","[96, 168, 246, 427, 694]",327
7794,6,23,0,39,-1,"[33, 140, 410, 781]","[13, 255, 276, 404, 609]",932
3482,2,8,34,21,-1,"[155, 410, 751, 832]","[58, 229, 287, 724, 757]",140
6889,5,27,30,37,-1,"[383, 714, 858, 892]","[104, 568, 664, 695, 969]",847
7132,5,11,20,37,-1,"[154, 369, 675, 790]","[16, 380, 490, 620, 669]",378
7260,6,12,7,30,1,"[245, 619, 860, 877]","[165, 235, 325, 766, 909]",360
9919,8,12,13,9,1,"[129, 130, 645, 850]","[96, 168, 246, 408, 427]",627
6057,4,3,34,16,-1,"[287, 355, 607, 696]","[36, 143, 414, 518, 701]",200
4601,3,27,33,45,-1,"[33, 462, 847, 931]","[48, 129, 138, 264, 704]",373
6880,5,19,33,40,-1,"[255, 361, 363, 604]","[14, 20, 129, 276, 795]",264
1946,1,23,12,23,-1,"[349, 427, 449, 1040]","[220, 397, 472, 566, 688]",240
4940,4,7,15,34,1,"[116, 406, 464, 909]","[6, 387, 766, 865, 966]",286
94,0,29,32,47,-1,"[517, 806, 858, 906]","[46, 349, 511, 535, 780]",348
8179,6,11,30,13,-1,"[139, 149, 786, 956]","[104, 664, 927, 957, 969]",378
5487,4,27,19,45,-1,"[150, 369, 931, 1010]","[276, 529, 604, 882, 977]",448
8675,7,34,8,23,1,"[367, 445, 668, 980]","[43, 65, 817, 963, 1031]",518
999,0,15,21,17,-1,"[383, 792, 865, 943]","[245, 274, 446, 823, 1000]",554
9688,8,7,16,13,-1,"[16, 109, 276, 286]","[159, 433, 681, 899, 1001]",406
5928,4,20,27,10,-1,"[3, 168, 669, 980]","[1, 383, 448, 668, 1010]",135
7059,5,32,0,7,-1,"[34, 249, 435, 916]","[404, 475, 505, 545, 597]",88
10654,8,28,10,11,-1,"[28, 132, 206, 707]","[42, 346, 386, 558, 631]",508
5921,4,1,12,38,1,"[137, 366, 473, 989]","[0, 115, 203, 542, 992]",257
4112,3,30,28,43,1,"[664, 852, 958, 969]","[496, 562, 616, 691, 929]",835
8928,7,3,23,6,-1,"[14, 542, 576, 712]","[46, 140, 398, 583, 827]",362
8760,7,4,6,34,1,"[196, 499, 721, 970]","[35, 51, 453, 614, 699]",942
3394,2,28,18,33,1,"[496, 616, 864, 977]","[194, 590, 725, 817, 871]",114
2265,1,20,1,16,-1,"[103, 446, 549, 1000]","[440, 632, 778, 825, 876]",705
9875,8,5,23,8,1,"[14, 182, 576, 619]","[140, 183, 398, 463, 535]",779
4157,3,32,3,29,-1,"[69, 159, 249, 453]","[104, 254, 363, 827, 927]",46
6932,5,32,34,40,-1,"[17, 34, 46, 356]","[171, 445, 518, 528, 852]",535
356,0,15,31,33,-1,"[177, 725, 865, 937]","[311, 513, 716, 754, 820]",203
8504,7,4,12,9,-1,"[498, 499, 653, 942]","[130, 645, 794, 860, 917]",597
1176,0,4,3,10,1,"[85, 162, 653, 998]","[17, 118, 262, 774, 803]",89
8859,7,25,16,18,1,"[78, 430, 964, 1008]","[159, 306, 630, 708, 765]",366
6604,5,4,19,11,1,"[498, 609, 770, 942]","[63, 264, 513, 604, 665]",724
3601,2,6,30,34,1,"[216, 506, 630, 1016]","[125, 399, 606, 695, 969]",881
5803,4,28,0,19,1,"[43, 114, 616, 758]","[13, 427, 505, 545, 692]",1022
7143,6,9,11,45,-1,"[113, 376, 596, 850]","[139, 149, 434, 483, 770]",947
7403,6,29,32,13,-1,"[176, 465, 497, 517]","[34, 249, 312, 535, 950]",677
8862,7,29,3,18,-1,"[250, 497, 677, 865]","[14, 67, 362, 542, 815]",465
4687,3,9,6,37,1,"[80, 85, 153, 461]","[216, 407, 468, 630, 632]",947
1396,1,27,29,17,1,"[104, 123, 373, 670]","[107, 348, 517, 588, 731]",931
4346,3,33,27,41,-1,"[704, 795, 857, 1022]","[33, 150, 369, 448, 931]",264
6607,5,28,0,46,1,"[164, 194, 324, 646]","[404, 446, 597, 1013, 1029]",764
3487,2,19,16,21,-1,"[124, 594, 979, 1010]","[202, 306, 425, 681, 1001]",161
8179,6,11,30,21,1,"[139, 149, 434, 770]","[221, 568, 695, 744, 958]",786
5376,4,8,28,33,-1,"[155, 356, 410, 912]","[43, 616, 758, 864, 888]",157
7126,5,0,7,13,1,"[404, 597, 974, 1029]","[286, 288, 396, 464, 1010]",692
6749,5,27,15,45,-1,"[373, 383, 448, 847]","[666, 720, 766, 865, 966]",931
2276,1,11,29,32,-1,"[645, 654, 812, 974]","[62, 107, 348, 588, 706]",901
636,0,23,16,25,1,"[427, 491, 804, 928]","[306, 359, 459, 905, 1001]",150
8404,7,22,3,47,-1,"[121, 476, 620, 996]","[67, 362, 446, 469, 815]",63
5701,4,8,7,20,-1,"[78, 155, 583, 990]","[119, 406, 460, 464, 1000]",140
10465,8,7,2,38,-1,"[91, 276, 286, 406]","[102, 124, 453, 505, 953]",835
164,0,25,12,16,-1,"[137, 231, 594, 980]","[220, 426, 487, 824, 927]",373
10336,8,33,15,11,-1,"[504, 866, 981, 982]","[90, 473, 601, 966, 1040]",323
3388,2,7,34,37,-1,"[110, 273, 460, 464]","[58, 229, 287, 467, 757]",441
10236,8,17,33,20,-1,"[113, 364, 448, 766]","[223, 327, 371, 504, 866]",1041
8183,6,24,28,22,-1,"[578, 584, 868, 952]","[206, 407, 616, 758, 1022]",754
8882,7,17,10,32,1,"[113, 141, 320, 595]","[42, 240, 386, 599, 925]",766
10757,8,2,0,36,-1,"[102, 453, 685, 693]","[13, 260, 581, 727, 913]",310
1239,1,25,17,11,-1,"[8, 430, 594, 785]","[50, 153, 272, 714, 737]",820
10733,8,0,2,16,1,"[13, 609, 726, 952]","[102, 124, 264, 505, 693]",475
6266,5,26,32,25,-1,"[42, 325, 500, 546]","[34, 46, 249, 535, 823]",922
2968,2,14,20,21,-1,"[263, 600, 617, 980]","[168, 245, 274, 393, 797]",792
8960,7,4,26,45,-1,"[196, 337, 748, 970]","[111, 278, 324, 394, 639]",143
1764,1,13,7,15,1,"[15, 195, 543, 962]","[110, 276, 316, 335, 979]",118
7656,6,6,0,38,-1,"[484, 586, 771, 907]","[13, 276, 475, 609, 1041]",995
6588,5,27,0,10,1,"[373, 668, 686, 892]","[404, 505, 597, 1029, 1041]",714
166,0,28,19,44,-1,"[399, 453, 691, 977]","[457, 460, 750, 835, 1010]",1040
2761,2,15,11,45,1,"[383, 666, 766, 865]","[1, 135, 645, 812, 1014]",720
4525,3,1,23,15,-1,"[122, 745, 821, 966]","[12, 218, 315, 896, 1031]",366
1457,1,18,30,6,1,"[14, 375, 684, 871]","[125, 345, 664, 958, 969]",687
5245,4,7,19,37,-1,"[286, 396, 464, 909]","[513, 529, 604, 951, 977]",406
6931,5,28,18,36,-1,"[427, 525, 646, 758]","[65, 270, 649, 691, 1019]",407
8742,7,17,23,16,-1,"[338, 364, 649, 746]","[46, 140, 706, 960, 973]",514
1107,0,8,29,40,1,"[140, 410, 634, 751]","[348, 560, 588, 706, 719]",929
7216,6,29,30,33,1,"[176, 402, 677, 996]","[104, 358, 664, 791, 958]",465
1939,1,19,14,24,-1,"[105, 460, 537, 835]","[263, 281, 600, 617, 1013]",69
7765,6,33,34,43,-1,"[371, 426, 795, 817]","[518, 528, 751, 980, 981]",14
1753,1,6,3,21,-1,"[300, 624, 881, 1043]","[326, 363, 462, 748, 827]",630
4004,3,26,9,20,-1,"[325, 459, 953, 1029]","[153, 177, 522, 607, 850]",861
3824,3,4,26,14,-1,"[107, 435, 499, 597]","[42, 325, 459, 690, 1029]",517
1660,1,28,18,45,-1,"[114, 436, 453, 977]","[14, 184, 819, 871, 892]",616
9239,7,1,12,0,-1,"[110, 473, 496, 814]","[130, 245, 619, 794, 860]",604
2457,1,25,34,6,1,"[137, 304, 701, 820]","[36, 287, 757, 768, 852]",390
8823,7,18,7,37,1,"[184, 222, 587, 841]","[109, 286, 420, 738, 1010]",406
5462,4,8,20,40,-1,"[12, 60, 356, 410]","[453, 669, 808, 980, 1029]",140
1890,1,19,17,10,-1,"[69, 457, 460, 660]","[50, 101, 152, 737, 1037]",1010
10757,8,2,0,42,1,"[124, 264, 453, 953]","[13, 252, 475, 609, 727]",505
10005,8,34,27,22,-1,"[108, 518, 604, 796]","[23, 328, 369, 675, 686]",591
4778,3,6,29,41,1,"[58, 257, 630, 632]","[90, 292, 399, 465, 771]",1043
5596,4,23,16,44,-1,"[33, 218, 621, 910]","[306, 436, 507, 630, 681]",827
10459,8,15,13,10,1,"[90, 191, 966, 1040]","[81, 168, 246, 366, 427]",601
9030,7,17,13,37,-1,"[514, 595, 649, 746]","[246, 390, 427, 448, 1029]",141
7680,6,9,33,25,-1,"[113, 376, 461, 947]","[14, 252, 311, 795, 817]",612
10267,8,22,26,0,1,"[61, 222, 330, 996]","[391, 623, 642, 752, 842]",770
5620,4,23,9,15,-1,"[65, 392, 621, 963]","[85, 153, 201, 376, 1025]",965
10377,8,34,25,13,-1,"[43, 591, 777, 823]","[278, 321, 342, 611, 1008]",300
8132,6,1,16,39,1,"[173, 191, 464, 528]","[159, 306, 681, 825, 901]",473
9114,7,0,15,16,1,"[143, 475, 609, 727]","[228, 312, 435, 666, 725]",325
9580,7,34,16,12,-1,"[12, 691, 751, 980]","[157, 708, 765, 820, 825]",43
5231,4,14,34,11,1,"[617, 694, 792, 904]","[365, 393, 597, 757, 1037]",929
608,0,16,23,36,-1,"[359, 466, 710, 1001]","[150, 317, 427, 745, 832]",459
5007,4,0,27,36,-1,"[427, 505, 545, 719]","[150, 369, 383, 448, 538]",13
4875,3,30,15,27,1,"[355, 695, 835, 958]","[387, 720, 766, 865, 1040]",664
1845,1,15,25,22,1,"[720, 792, 865, 937]","[120, 304, 390, 594, 701]",725
582,0,23,19,34,-1,"[240, 317, 427, 804]","[179, 460, 731, 835, 1010]",150
4048,3,8,11,32,1,"[140, 583, 751, 990]","[1, 176, 645, 901, 980]",410
5772,4,27,0,22,-1,"[383, 448, 668, 717]","[13, 207, 427, 505, 545]",931
3685,2,23,19,32,1,"[240, 449, 745, 1031]","[124, 161, 455, 594, 869]",162
9520,7,28,22,0,1,"[206, 616, 758, 847]","[61, 121, 227, 379, 996]",1022
10088,8,24,34,12,1,"[63, 578, 754, 799]","[43, 591, 604, 691, 823]",830
1753,1,6,3,12,-1,"[35, 216, 302, 624]","[448, 474, 696, 748, 872]",630
3172,2,34,15,45,1,"[58, 141, 229, 724]","[375, 666, 720, 766, 865]",757
9688,8,7,16,7,-1,"[16, 149, 738, 1000]","[306, 653, 765, 910, 1001]",430
9597,7,30,14,27,1,"[104, 568, 664, 957]","[500, 531, 577, 873, 1021]",791
1973,1,1,30,14,-1,"[315, 440, 825, 966]","[212, 399, 664, 711, 958]",632
2782,2,7,3,16,-1,"[69, 286, 406, 464]","[7, 26, 196, 326, 827]",110
4594,3,19,6,16,-1,"[455, 594, 951, 1037]","[35, 429, 468, 630, 632]",604
10057,8,5,17,33,1,"[358, 576, 692, 712]","[448, 496, 595, 766, 1041]",14
7829,6,26,29,23,-1,"[295, 343, 627, 953]","[250, 402, 465, 677, 996]",757
5998,4,0,19,21,-1,"[13, 427, 545, 597]","[63, 124, 513, 529, 977]",505
8887,7,2,10,6,-1,"[17, 36, 505, 796]","[42, 50, 240, 599, 925]",907
9085,7,34,28,43,-1,"[108, 518, 591, 751]","[206, 616, 758, 847, 1022]",691
7678,6,4,27,19,-1,"[498, 597, 669, 942]","[668, 686, 708, 892, 1021]",138
1376,1,20,25,25,-1,"[245, 393, 446, 797]","[304, 390, 430, 570, 820]",740
10301,8,8,5,39,1,"[218, 414, 430, 990]","[358, 461, 619, 763, 779]",78
261,0,3,30,16,-1,"[7, 118, 326, 827]","[125, 345, 711, 958, 969]",363
6011,4,26,29,14,1,"[42, 343, 641, 953]","[250, 348, 465, 677, 996]",967
10286,8,33,13,19,-1,"[223, 268, 371, 981]","[96, 168, 246, 427, 694]",504
2765,2,6,32,22,1,"[89, 257, 630, 1043]","[64, 159, 459, 487, 535]",737
4230,3,30,19,33,-1,"[72, 360, 664, 969]","[124, 191, 455, 537, 594]",958
9495,7,1,26,7,1,"[451, 473, 496, 814]","[431, 456, 709, 953, 971]",574
9351,7,34,2,19,-1,"[300, 518, 691, 980]","[36, 48, 264, 677, 735]",12
7280,6,26,6,43,-1,"[295, 546, 922, 953]","[30, 35, 284, 614, 995]",462
2386,1,12,0,22,1,"[721, 856, 910, 989]","[505, 538, 545, 719, 918]",688
6093,4,33,28,11,-1,"[14, 268, 311, 795]","[114, 164, 616, 791, 864]",371
5732,4,17,13,35,1,"[112, 517, 520, 594]","[16, 96, 120, 328, 817]",50
5487,4,27,19,30,-1,"[150, 448, 931, 1010]","[124, 276, 604, 809, 882]",668
2525,2,0,32,31,-1,"[505, 719, 816, 918]","[46, 64, 159, 487, 535]",692
10637,8,17,6,0,1,"[338, 364, 595, 1041]","[410, 587, 614, 630, 963]",709
1070,0,3,17,10,-1,"[7, 262, 363, 827]","[123, 152, 714, 737, 863]",422
10686,8,28,8,22,1,"[78, 206, 616, 758]","[407, 579, 817, 990, 1031]",847
3325,2,8,14,17,-1,"[60, 155, 157, 410]","[529, 543, 600, 617, 980]",634
7639,6,27,15,40,-1,"[686, 892, 904, 1021]","[234, 496, 666, 720, 865]",487
572,0,28,6,29,1,"[114, 213, 399, 509]","[35, 333, 624, 630, 1043]",1040
4268,3,15,18,23,1,"[666, 720, 766, 1040]","[14, 184, 207, 525, 768]",865
4170,3,17,24,12,-1,"[338, 642, 649, 714]","[331, 434, 584, 754, 894]",383
6887,5,17,0,20,-1,"[300, 320, 721, 738]","[475, 505, 545, 974, 1041]",112
8118,6,26,12,33,1,"[295, 546, 922, 953]","[360, 773, 794, 860, 992]",207
9870,8,10,22,11,-1,"[42, 299, 631, 925]","[61, 517, 546, 869, 996]",690
5146,4,16,26,10,-1,"[306, 507, 562, 630]","[42, 49, 325, 546, 690]",137
806,0,26,23,40,1,"[42, 43, 506, 879]","[317, 427, 449, 832, 928]",609
17,0,0,23,10,1,"[146, 638, 697, 997]","[240, 317, 427, 745, 930]",538
7033,5,32,1,8,-1,"[34, 249, 312, 555]","[82, 110, 379, 796, 814]",17
6435,5,17,14,15,1,"[338, 521, 642, 721]","[52, 275, 706, 792, 989]",90
4374,3,24,8,29,1,"[473, 584, 750, 868]","[78, 155, 410, 583, 751]",952
4249,3,8,25,38,1,"[60, 140, 157, 583]","[110, 408, 466, 717, 869]",410
10617,8,4,32,0,-1,"[1, 499, 721, 970]","[34, 249, 380, 523, 950]",792
9745,8,5,7,40,1,"[94, 121, 182, 619]","[16, 149, 378, 406, 420]",362
10553,8,17,25,43,-1,"[364, 448, 709, 1041]","[150, 649, 762, 964, 1008]",595
10191,8,27,18,15,-1,"[109, 361, 402, 941]","[54, 59, 372, 841, 1039]",675
87,0,27,15,40,-1,"[423, 436, 631, 784]","[177, 383, 725, 865, 937]",553
7944,6,17,2,20,1,"[112, 338, 626, 721]","[124, 130, 264, 570, 829]",738
1323,1,19,20,37,-1,"[105, 660, 835, 891]","[99, 393, 446, 823, 870]",233
9233,7,7,4,23,-1,"[248, 286, 535, 1010]","[498, 499, 597, 721, 942]",738
649,0,13,18,12,-1,"[185, 325, 907, 962]","[585, 684, 687, 817, 979]",195
2346,1,14,28,38,1,"[529, 600, 859, 882]","[150, 436, 453, 896, 977]",651
1396,1,27,29,22,1,"[33, 123, 670, 909]","[348, 517, 580, 588, 731]",931
6341,5,26,17,34,-1,"[42, 546, 641, 953]","[50, 90, 338, 927, 964]",922
4923,4,6,1,15,1,"[35, 58, 216, 815]","[366, 688, 745, 905, 1014]",468
10743,8,6,4,45,-1,"[410, 587, 630, 986]","[1, 498, 499, 721, 760]",614
8077,6,24,1,47,1,"[578, 584, 868, 952]","[82, 464, 473, 585, 796]",894
5407,4,30,24,41,1,"[169, 358, 695, 957]","[128, 200, 331, 434, 861]",664
9964,8,29,24,37,1,"[135, 759, 815, 872]","[63, 482, 578, 754, 830]",270
7191,6,1,34,30,-1,"[110, 451, 464, 814]","[0, 108, 591, 980, 981]",796
3034,2,30,14,20,-1,"[695, 711, 958, 969]","[51, 263, 600, 792, 1013]",852
9116,7,9,8,22,1,"[40, 112, 545, 612]","[407, 579, 817, 990, 1031]",850
6019,4,6,16,13,-1,"[175, 647, 815, 872]","[315, 436, 507, 562, 630]",216
6054,4,15,18,40,1,"[234, 720, 766, 901]","[67, 525, 691, 761, 1021]",632
2695,2,3,1,20,-1,"[196, 302, 363, 889]","[578, 585, 796, 814, 825]",827
8831,7,24,28,20,1,"[482, 578, 830, 894]","[206, 616, 758, 847, 1022]",584
5402,4,4,6,14,-1,"[130, 609, 770, 857]","[30, 64, 407, 429, 632]",942
1584,1,6,17,17,-1,"[274, 630, 881, 1043]","[101, 152, 153, 422, 714]",35
8421,7,9,12,25,-1,"[40, 155, 376, 545]","[130, 245, 619, 794, 860]",112
10299,8,33,10,32,1,"[323, 371, 866, 981]","[42, 299, 386, 599, 925]",982
8017,6,28,18,31,-1,"[206, 331, 616, 758]","[222, 270, 649, 716, 839]",707
9677,8,32,34,43,-1,"[249, 435, 523, 610]","[43, 300, 591, 777, 823]",950
9382,7,27,25,31,-1,"[150, 361, 369, 686]","[78, 611, 702, 964, 1008]",780
8559,7,13,29,9,1,"[96, 235, 246, 427]","[87, 250, 402, 517, 790]",828
10062,8,0,6,10,-1,"[260, 325, 475, 952]","[284, 503, 614, 640, 986]",727
997,0,9,26,17,-1,"[139, 821, 856, 947]","[506, 609, 641, 935, 1029]",461
337,0,32,19,43,1,"[64, 740, 822, 940]","[315, 388, 460, 750, 1010]",511
